entregador_id,semana_id,entregas_realizadas,horas_online,avaliacao_media,cancelamentos,ativo
199,6,30,10.0,4.24,1,True
199,7,35,13.3,5.0,0,True
199,8,35,12.2,4.62,0,True
199,9,39,14.5,4.39,0,True
199,10,36,12.5,4.12,0,True
199,11,32,12.0,4.65,0,True
199,12,32,10.8,4.74,0,True
200,1,33,9.8,4.56,1,True
200,2,29,9.4,4.04,1,True
200,3,23,7.8,4.71,0,True
200,4,25,8.5,4.69,3,True
200,5,27,8.7,4.41,1,True
200,6,28,8.5,4.27,0,True
200,7,32,10.3,4.49,1,True
200,8,21,6.3,4.45,0,True
200,9,23,7.6,4.65,0,True
200,10,34,10.9,4.61,0,True
200,11,32,11.0,4.71,2,True
200,12,33,12.1,4.23,0,True
201,1,30,11.5,4.34,1,True
201,2,29,9.3,4.78,1,True
201,3,23,7.4,4.49,0,True
201,4,32,11.2,4.52,0,True
201,5,29,11.1,4.75,0,True
201,6,37,13.8,4.37,2,True
201,7,34,10.4,4.65,3,True
201,8,36,11.5,4.86,1,True
201,9,40,15.2,4.52,3,True
201,10,34,11.3,4.29,1,True
201,11,37,13.7,4.56,0,True
201,12,40,13.4,4.01,0,True
202,1,33,10.8,4.68,0,True
202,2,40,13.5,4.85,0,True
202,3,29,10.7,4.3,1,True
202,4,25,8.5,4.67,2,True
202,5,33,10.2,5.0,1,True
202,6,34,11.3,4.82,3,True
202,7,37,11.2,4.87,0,True
202,8,38,13.2,4.64,1,True
202,9,36,12.0,4.46,1,True
202,10,40,13.8,4.32,0,True
202,11,32,9.4,4.61,0,True
202,12,35,10.4,4.61,1,True
203,1,25,8.3,4.5,0,True
203,2,31,9.5,4.88,1,True
203,3,25,7.6,4.84,3,True
203,4,24,9.1,4.8,1,True
203,5,33,9.9,4.71,4,True
203,6,30,11.0,4.42,0,True
203,7,28,8.6,5.0,0,True
203,8,28,8.6,4.43,0,True
203,9,30,11.0,4.4,0,True
203,10,26,7.8,4.95,0,True
203,11,34,10.1,4.59,0,True
203,12,0,0.0,,0,False
204,1,23,7.2,4.6,1,True
204,2,27,9.6,4.5,0,True
204,3,20,6.3,4.73,0,True
204,4,31,9.4,4.47,3,True
204,5,18,5.6,4.56,0,True
204,6,28,8.6,4.41,0,True
204,7,24,7.9,4.18,1,True
204,8,24,8.2,4.67,0,True
204,9,19,6.0,4.35,0,True
204,10,21,6.9,4.87,3,True
204,11,0,0.0,,0,False
204,12,0,0.0,,0,False
205,1,22,7.5,4.7,0,True
205,2,22,6.7,4.65,0,True
205,3,25,9.3,5.0,0,True
205,4,25,8.6,4.22,2,True
205,5,21,6.6,4.87,1,True
205,6,26,9.2,5.0,0,True
205,7,26,9.0,4.94,0,True
205,8,30,10.0,4.9,1,True
205,9,26,9.9,4.59,1,True
205,10,24,9.0,4.79,3,True
205,11,28,9.6,5.0,1,True
205,12,18,6.2,4.43,1,True
206,1,26,8.7,4.52,0,True
206,2,28,8.4,4.35,2,True
206,3,29,8.8,4.85,1,True
206,4,19,6.8,4.73,1,True
206,5,24,7.9,4.55,0,True
206,6,26,8.0,4.55,0,True
206,7,23,7.9,4.7,3,True
206,8,18,5.7,4.39,0,True
206,9,26,8.6,4.55,1,True
206,10,25,9.0,4.19,1,True
206,11,27,9.0,4.27,1,True
206,12,26,9.1,4.78,2,True
207,1,25,7.5,4.7,1,True
207,2,26,8.4,4.68,4,True
207,3,20,7.6,4.19,1,True
207,4,24,8.4,4.73,2,True
207,5,26,9.1,4.95,1,True
207,6,0,0.0,,0,False
207,7,0,0.0,,0,False
207,8,0,0.0,,0,False
207,9,0,0.0,,0,False
207,10,0,0.0,,0,False
207,11,0,0.0,,0,False
207,12,0,0.0,,0,False
208,1,32,11.2,4.69,0,True
208,2,34,10.5,4.85,0,True
208,3,35,11.4,4.59,0,True
208,4,32,9.8,4.91,0,True
208,5,30,10.2,4.59,1,True
208,6,43,16.5,4.74,1,True
208,7,34,10.4,4.36,1,True
208,8,35,11.3,4.69,2,True
208,9,35,10.6,4.3,0,True
208,10,41,15.0,4.57,0,True
208,11,43,13.5,4.57,0,True
208,12,34,11.8,4.28,1,True
209,1,34,12.5,4.9,0,True
209,2,32,10.2,4.6,0,True
209,3,32,11.4,4.8,0,True
209,4,36,13.1,4.52,2,True
209,5,30,9.7,4.69,1,True
209,6,35,11.8,4.57,0,True
209,7,38,13.8,4.25,1,True
209,8,30,11.1,4.49,1,True
209,9,30,10.6,4.73,0,True
209,10,34,13.0,4.55,2,True
209,11,35,13.1,4.79,1,True
209,12,0,0.0,,0,False
210,1,21,7.1,4.69,0,True
210,2,0,0.0,,0,False
210,3,0,0.0,,0,False
210,4,0,0.0,,0,False
210,5,0,0.0,,0,False
210,6,0,0.0,,0,False
210,7,0,0.0,,0,False
210,8,0,0.0,,0,False
210,9,0,0.0,,0,False
210,10,0,0.0,,0,False
210,11,0,0.0,,0,False
210,12,0,0.0,,0,False
211,1,33,11.8,4.48,4,True
211,2,28,10.4,4.79,0,True
211,3,33,9.9,4.23,1,True
211,4,25,9.5,4.54,1,True
211,5,35,11.1,4.47,0,True
211,6,33,11.9,4.69,0,True
211,7,33,12.2,4.72,4,True
211,8,37,11.7,4.38,0,True
211,9,38,14.2,4.17,2,True
211,10,38,12.4,4.52,1,True
211,11,31,11.5,4.53,1,True
211,12,40,12.1,4.53,1,True
212,1,35,11.1,4.06,1,True
212,2,23,8.0,4.93,1,True
212,3,30,9.0,4.66,1,True
212,4,30,10.7,4.47,0,True
212,5,36,11.5,4.61,2,True
212,6,35,10.5,4.74,0,True
212,7,37,12.7,4.43,1,True
212,8,33,10.2,4.46,1,True
212,9,32,11.7,4.45,0,True
212,10,37,11.7,4.56,1,True
212,11,29,10.4,4.36,1,True
212,12,28,8.4,5.0,2,True
213,1,31,9.2,4.72,1,True
213,2,35,11.3,4.49,0,True
213,3,37,13.0,4.36,4,True
213,4,34,12.3,4.33,1,True
213,5,37,12.8,4.44,4,True
213,6,34,11.2,4.61,0,True
213,7,34,12.0,4.43,0,True
213,8,27,8.6,4.69,1,True
213,9,32,9.6,4.26,2,True
213,10,31,11.0,5.0,1,True
213,11,37,12.4,5.0,1,True
213,12,30,9.3,4.39,1,True
214,1,32,10.0,4.52,1,True
214,2,35,10.9,4.51,0,True
214,3,26,9.2,4.66,3,True
214,4,31,9.5,4.94,1,True
214,5,0,0.0,,0,False
214,6,0,0.0,,0,False
214,7,0,0.0,,0,False
214,8,0,0.0,,0,False
214,9,0,0.0,,0,False
214,10,0,0.0,,0,False
214,11,0,0.0,,0,False
214,12,0,0.0,,0,False
215,1,22,7.7,4.52,0,True
215,2,20,6.9,4.24,0,True
215,3,26,8.6,4.24,2,True
215,4,23,7.3,4.4,0,True
215,5,22,6.8,4.47,2,True
215,6,26,8.3,4.28,2,True
215,7,25,7.6,4.57,1,True
215,8,30,9.7,4.16,0,True
215,9,0,0.0,,0,False
215,10,0,0.0,,0,False
215,11,0,0.0,,0,False
215,12,0,0.0,,0,False
216,1,26,9.0,4.6,1,True
216,2,22,8.4,5.0,0,True
216,3,18,6.5,4.51,0,True
216,4,21,6.2,4.82,1,True
216,5,25,7.6,4.43,2,True
216,6,20,6.5,4.67,2,True
216,7,27,8.4,4.7,0,True
216,8,24,7.9,4.78,1,True
216,9,31,11.8,4.33,0,True
216,10,32,11.7,5.0,1,True
216,11,26,8.6,4.25,0,True
216,12,28,10.1,4.22,1,True
217,1,32,11.9,4.76,1,True
217,2,29,9.1,4.41,0,True
217,3,30,10.4,4.39,1,True
217,4,28,8.4,4.73,0,True
217,5,27,8.1,4.36,0,True
217,6,30,9.0,4.7,0,True
217,7,32,10.9,4.61,1,True
217,8,34,10.5,4.63,0,True
217,9,31,9.8,4.54,0,True
217,10,33,10.3,4.59,1,True
217,11,28,10.4,4.67,2,True
217,12,30,9.3,4.56,1,True
218,1,30,11.1,4.87,1,True
218,2,33,12.4,5.0,1,True
218,3,33,12.7,4.43,0,True
218,4,35,13.1,4.26,2,True
218,5,38,12.4,4.61,1,True
218,6,42,15.7,4.96,1,True
218,7,39,14.0,4.52,0,True
218,8,40,13.2,4.41,0,True
218,9,32,10.3,4.74,0,True
218,10,30,10.7,4.68,1,True
218,11,34,10.4,4.21,1,True
218,12,36,12.9,4.35,0,True
219,1,17,6.3,4.49,0,True
219,2,16,5.3,4.42,2,True
219,3,17,5.7,4.34,1,True
219,4,16,6.0,4.71,1,True
219,5,26,8.8,5.0,0,True
219,6,24,8.2,5.0,0,True
219,7,20,6.1,4.55,0,True
219,8,25,8.0,4.64,0,True
219,9,23,8.2,4.65,1,True
219,10,29,9.0,4.2,1,True
219,11,21,7.2,4.9,0,True
219,12,19,5.9,4.95,0,True
220,1,27,8.3,5.0,1,True
220,2,30,9.3,4.76,2,True
220,3,30,10.2,4.55,1,True
220,4,32,10.1,4.66,0,True
220,5,26,9.5,4.38,1,True
220,6,32,12.1,4.43,1,True
220,7,30,9.3,4.85,2,True
220,8,27,8.4,4.34,2,True
220,9,29,8.7,4.63,3,True
220,10,38,11.4,4.69,0,True
220,11,33,10.0,4.75,0,True
220,12,34,11.8,5.0,0,True
221,1,43,15.7,4.68,1,True
221,2,37,13.0,4.4,1,True
221,3,36,10.9,4.54,0,True
221,4,38,11.9,4.49,2,True
221,5,38,12.4,4.64,1,True
221,6,42,16.1,4.18,0,True
221,7,35,12.0,4.33,0,True
221,8,38,11.5,4.68,0,True
221,9,41,12.5,4.29,1,True
221,10,43,13.3,4.92,1,True
221,11,32,10.5,4.85,1,True
221,12,39,14.8,4.37,0,True
222,1,27,8.7,4.81,1,True
222,2,29,10.9,3.99,1,True
222,3,32,9.8,4.65,1,True
222,4,34,10.9,4.97,2,True
222,5,35,10.7,5.0,1,True
222,6,30,10.2,4.7,1,True
222,7,37,13.4,4.99,2,True
222,8,27,8.1,4.29,0,True
222,9,33,12.2,4.89,1,True
222,10,30,10.9,4.83,1,True
222,11,29,9.5,4.46,0,True
222,12,29,9.9,4.88,1,True
223,1,31,11.5,4.37,1,True
223,2,36,10.6,4.41,0,True
223,3,32,11.2,4.91,1,True
223,4,25,8.3,4.42,0,True
223,5,32,10.2,4.72,1,True
223,6,41,12.4,4.67,0,True
223,7,35,11.8,4.77,3,True
223,8,35,12.6,4.52,0,True
223,9,38,13.4,4.47,2,True
223,10,49,18.3,5.0,2,True
223,11,39,11.9,4.37,2,True
223,12,39,13.8,4.44,0,True
224,1,26,8.7,4.8,1,True
224,2,27,9.5,4.85,1,True
224,3,26,7.9,4.61,1,True
224,4,29,9.4,4.45,0,True
224,5,32,12.0,4.35,3,True
224,6,27,8.4,4.51,1,True
224,7,35,11.0,4.86,0,True
224,8,29,8.6,5.0,0,True
224,9,31,10.7,4.96,0,True
224,10,28,8.7,4.83,1,True
224,11,29,9.0,5.0,2,True
224,12,29,10.5,4.85,1,True
225,1,30,9.4,4.93,1,True
225,2,34,12.7,4.99,0,True
225,3,0,0.0,,0,False
225,4,0,0.0,,0,False
225,5,0,0.0,,0,False
225,6,0,0.0,,0,False
225,7,0,0.0,,0,False
225,8,0,0.0,,0,False
225,9,0,0.0,,0,False
225,10,0,0.0,,0,False
225,11,0,0.0,,0,False
225,12,0,0.0,,0,False
226,1,23,7.1,5.0,0,True
226,2,21,6.4,4.55,0,True
226,3,18,6.2,4.2,0,True
226,4,22,7.4,4.3,1,True
226,5,21,6.3,4.35,0,True
226,6,28,10.0,4.86,1,True
226,7,22,8.4,5.0,0,True
226,8,21,7.6,4.4,1,True
226,9,20,6.8,4.73,1,True
226,10,23,6.9,4.22,0,True
226,11,26,9.1,4.52,0,True
226,12,32,10.2,4.57,3,True
227,1,19,5.8,4.3,1,True
227,2,21,6.2,4.71,0,True
227,3,19,6.7,4.7,1,True
227,4,14,5.1,5.0,0,True
227,5,18,5.5,4.73,0,True
227,6,13,4.6,4.73,0,True
227,7,17,6.2,4.33,2,True
227,8,10,3.7,4.9,2,True
227,9,18,6.1,4.26,0,True
227,10,19,6.9,4.46,0,True
227,11,17,5.1,4.39,0,True
227,12,16,5.1,4.86,1,True
228,1,32,10.7,4.37,1,True
228,2,39,13.9,4.49,0,True
228,3,30,9.0,4.64,0,True
228,4,35,12.6,4.22,1,True
228,5,42,13.4,4.83,1,True
228,6,38,11.5,4.83,0,True
228,7,39,13.3,4.46,2,True
228,8,45,16.7,4.79,0,True
228,9,37,13.7,4.81,1,True
228,10,47,14.2,4.21,0,True
228,11,44,15.5,4.71,1,True
228,12,45,14.6,4.29,0,True
229,1,23,7.1,4.49,1,True
229,2,21,6.8,4.97,0,True
229,3,24,7.9,4.35,0,True
229,4,28,9.0,4.48,0,True
229,5,25,8.5,4.69,1,True
229,6,31,11.6,4.82,1,True
229,7,31,10.1,4.34,0,True
229,8,28,9.2,4.35,0,True
229,9,37,11.6,4.36,1,True
229,10,30,9.5,4.54,1,True
229,11,34,12.8,4.71,2,True
229,12,35,11.6,4.27,0,True
230,1,33,11.7,4.6,1,True
230,2,0,0.0,,0,False
230,3,0,0.0,,0,False
230,4,0,0.0,,0,False
230,5,0,0.0,,0,False
230,6,0,0.0,,0,False
230,7,0,0.0,,0,False
230,8,0,0.0,,0,False
230,9,0,0.0,,0,False
230,10,0,0.0,,0,False
230,11,0,0.0,,0,False
230,12,0,0.0,,0,False
231,1,20,6.5,4.94,0,True
231,2,16,6.0,4.84,1,True
231,3,23,7.1,4.44,0,True
231,4,31,10.0,4.51,0,True
231,5,17,5.4,4.54,0,True
231,6,24,7.9,4.66,0,True
231,7,17,5.6,4.53,0,True
231,8,24,7.8,4.6,1,True
231,9,23,6.9,4.76,0,True
231,10,24,7.9,4.96,2,True
231,11,23,8.5,4.63,3,True
231,12,22,8.4,4.46,0,True
232,1,24,8.8,4.6,2,True
232,2,22,6.7,4.31,0,True
232,3,14,4.3,4.75,2,True
232,4,21,7.6,4.51,2,True
232,5,22,8.3,4.57,1,True
232,6,19,7.3,4.05,2,True
232,7,24,8.9,4.7,1,True
232,8,20,7.5,4.69,0,True
232,9,23,7.2,4.67,0,True
232,10,15,4.5,4.74,0,True
232,11,22,8.2,4.89,1,True
232,12,27,9.2,4.74,1,True
233,1,22,6.7,3.99,2,True
233,2,29,8.6,4.82,0,True
233,3,25,7.4,4.73,1,True
233,4,26,8.0,5.0,1,True
233,5,36,11.9,4.57,1,True
233,6,32,10.1,4.5,0,True
233,7,38,12.7,4.64,1,True
233,8,41,12.9,4.5,0,True
233,9,0,0.0,,0,False
233,10,0,0.0,,0,False
233,11,0,0.0,,0,False
233,12,0,0.0,,0,False
234,1,26,8.6,4.63,0,True
234,2,30,10.1,4.73,1,True
234,3,30,10.1,4.83,0,True
234,4,0,0.0,,0,False
234,5,0,0.0,,0,False
234,6,0,0.0,,0,False
234,7,0,0.0,,0,False
234,8,0,0.0,,0,False
234,9,0,0.0,,0,False
234,10,0,0.0,,0,False
234,11,0,0.0,,0,False
234,12,0,0.0,,0,False
235,1,30,10.3,4.55,1,True
235,2,28,10.7,4.24,1,True
235,3,33,9.8,4.46,0,True
235,4,29,9.1,4.61,2,True
235,5,40,12.5,4.35,1,True
235,6,35,11.2,4.99,0,True
235,7,37,11.5,5.0,0,True
235,8,42,13.1,4.73,1,True
235,9,36,12.2,4.59,1,True
235,10,44,13.1,4.28,0,True
235,11,39,11.8,4.92,1,True
235,12,41,15.4,4.44,0,True
236,1,34,10.0,4.3,0,True
236,2,28,9.5,5.0,2,True
236,3,28,9.7,4.62,0,True
236,4,0,0.0,,0,False
236,5,0,0.0,,0,False
236,6,0,0.0,,0,False
236,7,0,0.0,,0,False
236,8,0,0.0,,0,False
236,9,0,0.0,,0,False
236,10,0,0.0,,0,False
236,11,0,0.0,,0,False
236,12,0,0.0,,0,False
237,1,32,12.0,5.0,0,True
237,2,34,12.2,4.1,0,True
237,3,30,9.6,4.68,3,True
237,4,31,9.5,4.86,2,True
237,5,41,14.2,4.58,0,True
237,6,31,9.5,4.42,0,True
237,7,26,9.6,4.39,3,True
237,8,30,10.3,4.85,2,True
237,9,33,12.5,4.93,0,True
237,10,33,12.7,4.37,0,True
237,11,29,8.8,4.81,1,True
237,12,31,10.3,4.2,1,True
238,1,30,9.8,4.87,0,True
238,2,32,11.4,4.28,0,True
238,3,31,11.0,4.24,1,True
238,4,29,10.4,4.75,2,True
238,5,41,13.2,4.92,0,True
238,6,35,12.6,4.52,1,True
238,7,35,11.8,4.41,1,True
238,8,34,10.0,4.57,0,True
238,9,40,14.2,4.52,1,True
238,10,42,15.2,4.43,0,True
238,11,37,12.1,4.34,0,True
238,12,36,11.5,5.0,0,True
239,1,46,13.7,4.43,0,True
239,2,42,14.6,4.76,1,True
239,3,39,15.0,4.78,2,True
239,4,45,14.4,4.18,4,True
239,5,36,13.4,4.82,0,True
239,6,41,14.4,4.54,0,True
239,7,0,0.0,,0,False
239,8,0,0.0,,0,False
239,9,0,0.0,,0,False
239,10,0,0.0,,0,False
239,11,0,0.0,,0,False
239,12,0,0.0,,0,False
240,1,19,6.9,4.5,2,True
240,2,25,7.8,4.83,0,True
240,3,0,0.0,,0,False
240,4,0,0.0,,0,False
240,5,0,0.0,,0,False
240,6,0,0.0,,0,False
240,7,0,0.0,,0,False
240,8,0,0.0,,0,False
240,9,0,0.0,,0,False
240,10,0,0.0,,0,False
240,11,0,0.0,,0,False
240,12,0,0.0,,0,False
241,1,35,11.9,4.8,3,True
241,2,27,8.8,4.92,0,True
241,3,31,9.5,4.47,0,True
241,4,29,9.8,5.0,1,True
241,5,37,13.8,4.89,0,True
241,6,32,9.7,4.63,1,True
241,7,37,13.1,4.6,1,True
241,8,34,12.0,4.61,0,True
241,9,30,10.1,4.91,0,True
241,10,36,13.2,4.8,3,True
241,11,33,12.6,4.47,0,True
241,12,0,0.0,,0,False
242,1,35,10.8,4.63,1,True
242,2,33,10.2,4.57,0,True
242,3,34,13.0,4.46,0,True
242,4,38,12.0,4.9,0,True
242,5,42,13.8,4.81,0,True
242,6,0,0.0,,0,False
242,7,0,0.0,,0,False
242,8,0,0.0,,0,False
242,9,0,0.0,,0,False
242,10,0,0.0,,0,False
242,11,0,0.0,,0,False
242,12,0,0.0,,0,False
243,1,42,15.1,4.71,0,True
243,2,41,14.7,4.91,0,True
243,3,39,12.0,4.62,3,True
243,4,28,10.3,4.41,0,True
243,5,34,12.1,4.44,1,True
243,6,40,12.0,4.35,2,True
243,7,39,12.2,4.33,0,True
243,8,38,12.4,4.37,1,True
243,9,35,10.3,4.67,1,True
243,10,37,13.5,4.38,0,True
243,11,38,11.9,4.24,2,True
243,12,37,11.6,4.6,0,True
244,1,27,8.6,4.64,0,True
244,2,24,8.6,4.58,1,True
244,3,25,7.4,4.62,0,True
244,4,22,6.7,4.96,0,True
244,5,0,0.0,,0,False
244,6,0,0.0,,0,False
244,7,0,0.0,,0,False
244,8,0,0.0,,0,False
244,9,0,0.0,,0,False
244,10,0,0.0,,0,False
244,11,0,0.0,,0,False
244,12,0,0.0,,0,False
245,1,36,11.0,4.28,0,True
245,2,31,9.4,4.29,0,True
245,3,31,10.2,4.77,0,True
245,4,31,9.8,4.95,0,True
245,5,32,10.3,4.19,2,True
245,6,29,11.0,4.86,0,True
245,7,32,9.8,5.0,2,True
245,8,33,12.2,4.65,2,True
245,9,0,0.0,,0,False
245,10,0,0.0,,0,False
245,11,0,0.0,,0,False
245,12,0,0.0,,0,False
246,1,39,13.7,4.36,2,True
246,2,35,11.7,4.64,0,True
246,3,35,11.9,4.57,1,True
246,4,41,13.0,4.92,0,True
246,5,41,13.6,4.06,4,True
246,6,39,11.5,4.57,0,True
246,7,47,15.0,4.24,1,True
246,8,43,13.8,4.56,0,True
246,9,52,15.5,4.71,1,True
246,10,45,15.0,3.98,1,True
246,11,45,14.5,4.5,0,True
246,12,42,14.5,4.67,1,True
247,1,25,8.6,4.62,0,True
247,2,32,11.6,4.33,1,True
247,3,34,11.6,4.6,0,True
247,4,36,11.6,4.58,1,True
247,5,37,13.0,4.52,0,True
247,6,0,0.0,,0,False
247,7,0,0.0,,0,False
247,8,0,0.0,,0,False
247,9,0,0.0,,0,False
247,10,0,0.0,,0,False
247,11,0,0.0,,0,False
247,12,0,0.0,,0,False
248,1,25,7.6,4.05,1,True
248,2,23,7.4,4.96,2,True
248,3,0,0.0,,0,False
248,4,0,0.0,,0,False
248,5,0,0.0,,0,False
248,6,0,0.0,,0,False
248,7,0,0.0,,0,False
248,8,0,0.0,,0,False
248,9,0,0.0,,0,False
248,10,0,0.0,,0,False
248,11,0,0.0,,0,False
248,12,0,0.0,,0,False
249,1,34,12.1,4.58,1,True
249,2,27,8.3,4.46,1,True
249,3,30,9.3,4.82,0,True
249,4,27,8.0,4.67,1,True
249,5,26,9.6,5.0,1,True
249,6,33,12.2,4.69,0,True
249,7,28,8.7,4.37,2,True
249,8,31,9.3,4.78,0,True
249,9,27,9.7,4.81,0,True
249,10,30,11.2,4.6,0,True
249,11,22,8.0,4.51,0,True
249,12,32,9.7,4.64,0,True
250,1,30,11.0,4.71,0,True
250,2,32,9.4,4.93,0,True
250,3,26,9.4,4.26,1,True
250,4,33,10.3,4.8,2,True
250,5,26,7.7,4.13,2,True
250,6,27,8.9,4.49,0,True
250,7,32,9.9,4.37,0,True
250,8,30,11.1,5.0,0,True
250,9,29,10.5,4.79,0,True
250,10,27,9.5,4.55,0,True
250,11,32,10.6,4.0,2,True
250,12,32,10.7,4.56,0,True
251,1,26,9.9,4.44,0,True
251,2,33,11.6,4.53,0,True
251,3,30,11.2,4.02,1,True
251,4,31,10.3,4.34,1,True
251,5,41,13.2,4.68,2,True
251,6,38,13.5,4.66,1,True
251,7,38,11.2,4.74,0,True
251,8,38,14.4,4.66,2,True
251,9,42,15.9,4.77,1,True
251,10,44,16.9,4.75,1,True
251,11,47,14.5,4.62,2,True
251,12,39,13.5,4.46,0,True
252,1,33,11.5,4.92,0,True
252,2,29,10.8,4.81,0,True
252,3,24,8.3,4.47,0,True
252,4,25,7.7,4.58,2,True
252,5,27,8.6,4.49,0,True
252,6,32,10.5,5.0,0,True
252,7,34,13.0,4.62,1,True
252,8,0,0.0,,0,False
252,9,0,0.0,,0,False
252,10,0,0.0,,0,False
252,11,0,0.0,,0,False
252,12,0,0.0,,0,False
253,1,33,12.1,4.69,0,True
253,2,39,12.4,4.51,0,True
253,3,33,10.1,4.46,0,True
253,4,33,11.0,4.98,1,True
253,5,30,10.2,4.4,1,True
253,6,31,11.5,4.17,1,True
253,7,26,7.8,4.86,0,True
253,8,28,8.6,4.62,1,True
253,9,26,9.0,4.43,1,True
253,10,26,9.5,4.78,1,True
253,11,27,9.8,4.37,2,True
253,12,24,7.7,4.12,0,True
254,1,35,11.2,4.85,0,True
254,2,27,8.9,5.0,0,True
254,3,30,9.7,5.0,0,True
254,4,31,11.4,4.72,0,True
254,5,34,10.3,4.84,0,True
254,6,32,10.7,4.65,4,True
254,7,29,8.8,4.87,0,True
254,8,26,7.7,4.66,1,True
254,9,34,10.8,4.43,1,True
254,10,32,9.8,4.65,1,True
254,11,28,8.3,4.59,1,True
254,12,36,10.8,4.8,0,True
255,1,26,8.3,4.78,1,True
255,2,29,11.1,4.48,1,True
255,3,28,8.8,4.01,1,True
255,4,29,9.2,4.34,1,True
255,5,30,10.1,4.8,0,True
255,6,27,8.1,5.0,1,True
255,7,24,7.3,4.79,3,True
255,8,25,8.8,4.49,0,True
255,9,27,10.3,4.56,1,True
255,10,27,8.3,4.29,1,True
255,11,24,7.3,4.57,0,True
255,12,25,7.7,4.64,0,True
256,1,30,10.3,4.72,1,True
256,2,34,11.7,4.16,1,True
256,3,31,9.4,4.32,0,True
256,4,27,9.3,4.31,0,True
256,5,33,10.5,4.94,2,True
256,6,40,14.1,5.0,0,True
256,7,49,17.3,4.53,0,True
256,8,40,15.0,4.47,0,True
256,9,44,15.9,5.0,4,True
256,10,40,13.2,4.24,0,True
256,11,44,13.3,4.99,1,True
256,12,42,13.1,4.59,0,True
257,1,46,17.7,4.31,0,True
257,2,42,13.2,5.0,2,True
257,3,47,14.2,4.93,0,True
257,4,49,15.9,4.54,2,True
257,5,47,16.9,4.23,3,True
257,6,56,17.0,4.38,3,True
257,7,62,19.3,4.74,2,True
257,8,66,20.7,4.66,0,True
257,9,55,17.1,4.54,1,True
257,10,0,0.0,,0,False
257,11,0,0.0,,0,False
257,12,0,0.0,,0,False
258,1,20,7.6,4.43,1,True
258,2,17,5.5,5.0,0,True
258,3,17,5.3,4.43,0,True
258,4,18,6.4,4.62,2,True
258,5,23,8.5,4.67,2,True
258,6,16,5.1,4.45,0,True
258,7,24,7.7,4.83,0,True
258,8,12,3.8,4.03,1,True
258,9,19,7.0,4.57,1,True
258,10,26,8.1,4.83,1,True
258,11,20,5.9,4.52,0,True
258,12,16,4.9,4.59,0,True
259,1,29,10.8,4.47,0,True
259,2,32,11.3,4.77,0,True
259,3,36,11.0,4.36,0,True
259,4,38,14.0,4.86,2,True
259,5,37,14.2,4.37,1,True
259,6,33,11.3,4.67,0,True
259,7,28,10.1,4.44,0,True
259,8,29,8.8,4.6,1,True
259,9,33,12.3,4.71,1,True
259,10,39,13.7,4.65,2,True
259,11,27,8.0,4.24,1,True
259,12,30,9.8,4.49,1,True
260,1,25,7.7,4.69,0,True
260,2,28,9.7,4.7,2,True
260,3,31,9.8,4.63,0,True
260,4,25,7.4,4.97,0,True
260,5,30,10.9,4.85,0,True
260,6,34,11.2,4.38,3,True
260,7,38,11.5,4.97,1,True
260,8,0,0.0,,0,False
260,9,0,0.0,,0,False
260,10,0,0.0,,0,False
260,11,0,0.0,,0,False
260,12,0,0.0,,0,False
261,1,33,10.9,4.46,3,True
261,2,37,11.7,4.76,0,True
261,3,36,13.2,4.28,1,True
261,4,27,9.4,4.76,2,True
261,5,35,10.7,4.94,1,True
261,6,34,12.7,4.62,1,True
261,7,39,14.3,4.76,1,True
261,8,34,10.3,4.23,1,True
261,9,28,8.4,4.76,3,True
261,10,36,13.0,4.62,0,True
261,11,37,12.6,4.54,0,True
261,12,32,10.1,4.58,0,True
262,1,27,8.3,4.84,3,True
262,2,25,8.3,4.73,0,True
262,3,22,8.2,4.66,1,True
262,4,29,10.0,4.96,3,True
262,5,31,10.4,4.93,0,True
262,6,32,11.2,4.97,1,True
262,7,37,13.1,4.72,1,True
262,8,42,13.5,4.45,0,True
262,9,38,14.4,4.39,1,True
262,10,40,13.1,4.82,0,True
262,11,37,13.4,4.7,0,True
262,12,39,13.4,4.67,0,True
263,1,35,11.6,4.88,2,True
263,2,32,9.6,5.0,0,True
263,3,36,12.0,4.53,1,True
263,4,41,15.7,4.25,1,True
263,5,33,10.1,4.59,0,True
263,6,34,11.9,4.96,1,True
263,7,37,11.9,4.6,0,True
263,8,34,12.2,4.67,0,True
263,9,36,12.1,4.64,0,True
263,10,35,11.6,4.62,2,True
263,11,43,13.0,4.84,0,True
263,12,32,9.9,4.53,1,True
264,1,35,11.8,4.72,1,True
264,2,39,11.7,4.75,1,True
264,3,41,12.3,4.41,0,True
264,4,31,9.8,4.25,2,True
264,5,35,11.4,4.66,0,True
264,6,33,12.3,4.92,1,True
264,7,37,12.0,5.0,0,True
264,8,34,10.7,4.84,0,True
264,9,36,12.2,5.0,1,True
264,10,39,12.5,4.85,0,True
264,11,38,12.7,4.53,1,True
264,12,38,13.9,4.79,0,True
265,1,22,7.5,4.71,1,True
265,2,36,11.4,4.38,0,True
265,3,33,10.8,4.9,0,True
265,4,29,10.9,4.56,2,True
265,5,28,8.6,4.6,1,True
265,6,34,12.5,5.0,1,True
265,7,35,11.3,5.0,1,True
265,8,28,9.2,5.0,0,True
265,9,37,12.0,4.32,0,True
265,10,38,12.5,4.83,1,True
265,11,37,11.1,4.49,0,True
265,12,41,12.2,4.24,1,True
